No.,Ref,Material 1,Formula,MagpieData mean Number,MagpieData mean Electronegativity,MagpieData mean AtomicRadius,MagpieData mean CovalentRadius,MagpieData mean Density,MagpieData mean Row,MagpieData mean Column,size (nm),Shape,Synthesis Method,zeta potential,bacteria,gram stain,motility,Oxygen Requirement,Shape.1,Arrangement,duration,temperature,MIC (ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂµg/mL),MIC_class,MIC_pred (ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂµg/mL),MIC_pred (ÃÂÃÂÃÂÃÂµg/mL),MIC_pred (ÃÂÃÂµg/mL),MBC_pred (ÃÂµg/mL),MBC_pred (Âµg/mL),MBC_pred (µg/mL)
367,,Ag,Ag,47,1.93,1.6,145,10490,5,11,40,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,39.767097,36.84724,22.102022,55.173855,27.741255,481.45972
368,,Ag,Ag,47,1.93,1.6,145,10490,5,11,40,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,41.62113,90.27638,47.577908,73.15456,28.688566,1526.1665
369,,Ag,Ag,47,1.93,1.6,145,10490,5,11,40,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,39.16249,47.184887,18.292166,57.44874,28.688566,477.14453
370,,Ag,Ag,47,1.93,1.6,145,10490,5,11,41,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,176.3943,89.32735,106.72741,70.237404,46.985535,481.45972
371,,Ag,Ag,47,1.93,1.6,145,10490,5,11,41,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,178.85297,141.51488,129.2167,75.70358,49.672523,1526.1665
372,,Ag,Ag,47,1.93,1.6,145,10490,5,11,41,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,176.3943,97.11174,108.380135,71.76852,50.723526,477.14453
373,,Ag,Ag,47,1.93,1.6,145,10490,5,11,41,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,340.12466,144.71533,190.91098,55.173855,25.29291,481.45972
374,,Ag,Ag,47,1.93,1.6,145,10490,5,11,41,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.12433,239.8127,235.98543,73.15456,26.240225,1526.1665
375,,Ag,Ag,47,1.93,1.6,145,10490,5,11,41,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,340.12466,186.609,187.10115,57.44874,26.240225,477.14453
376,,Ag,Ag,47,1.93,1.6,145,10490,5,11,41,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,39.767097,42.537678,22.102022,55.173855,27.741255,481.45972
377,,Ag,Ag,47,1.93,1.6,145,10490,5,11,41,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,41.62113,107.21543,47.577908,73.15456,28.688566,1526.1665
378,,Ag,Ag,47,1.93,1.6,145,10490,5,11,41,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,39.16249,53.0333,18.292166,57.44874,28.688566,477.14453
379,,Ag,Ag,47,1.93,1.6,145,10490,5,11,42,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,176.3943,89.32735,106.72741,70.237404,46.985535,481.45972
380,,Ag,Ag,47,1.93,1.6,145,10490,5,11,42,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,178.85297,143.34709,129.2167,75.70358,49.672523,1526.1665
381,,Ag,Ag,47,1.93,1.6,145,10490,5,11,42,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,176.3943,97.11174,108.380135,71.76852,50.723526,477.14453
382,,Ag,Ag,47,1.93,1.6,145,10490,5,11,42,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,340.12466,144.71533,190.91098,55.173855,25.29291,481.45972
383,,Ag,Ag,47,1.93,1.6,145,10490,5,11,42,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.12433,241.3363,235.98543,73.15456,26.240225,1526.1665
384,,Ag,Ag,47,1.93,1.6,145,10490,5,11,42,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,340.12466,186.609,187.10115,57.44874,26.240225,477.14453
385,,Ag,Ag,47,1.93,1.6,145,10490,5,11,42,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,39.767097,42.537678,22.102022,55.173855,27.741255,481.45972
386,,Ag,Ag,47,1.93,1.6,145,10490,5,11,42,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,41.62113,108.73902,47.577908,73.15456,28.688566,1526.1665
387,,Ag,Ag,47,1.93,1.6,145,10490,5,11,42,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,39.16249,53.0333,18.292166,57.44874,28.688566,477.14453
388,,Ag,Ag,47,1.93,1.6,145,10490,5,11,43,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,176.3943,89.32735,106.72741,70.237404,46.985535,481.45972
389,,Ag,Ag,47,1.93,1.6,145,10490,5,11,43,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,178.85297,143.34709,129.2167,75.70358,49.672523,1526.1665
390,,Ag,Ag,47,1.93,1.6,145,10490,5,11,43,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,176.3943,97.11174,108.380135,71.76852,50.723526,477.14453
391,,Ag,Ag,47,1.93,1.6,145,10490,5,11,43,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,340.12466,144.71533,190.91098,55.173855,25.29291,481.45972
392,,Ag,Ag,47,1.93,1.6,145,10490,5,11,43,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.12433,241.3363,235.98543,73.15456,26.240225,1526.1665
393,,Ag,Ag,47,1.93,1.6,145,10490,5,11,43,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,340.12466,186.609,187.10115,57.44874,26.240225,477.14453
394,,Ag,Ag,47,1.93,1.6,145,10490,5,11,43,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,39.767097,42.537678,22.102022,55.173855,27.741255,481.45972
395,,Ag,Ag,47,1.93,1.6,145,10490,5,11,43,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,41.62113,108.73902,47.577908,73.15456,28.688566,1526.1665
396,,Ag,Ag,47,1.93,1.6,145,10490,5,11,43,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,39.16249,53.0333,18.292166,57.44874,28.688566,477.14453
397,,Ag,Ag,47,1.93,1.6,145,10490,5,11,44,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,176.3943,89.32735,106.72741,70.237404,46.985535,481.45972
398,,Ag,Ag,47,1.93,1.6,145,10490,5,11,44,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,178.85297,143.34709,129.2167,75.70358,49.672523,1526.1665
399,,Ag,Ag,47,1.93,1.6,145,10490,5,11,44,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,176.3943,97.11174,108.380135,71.76852,50.723526,477.14453
400,,Ag,Ag,47,1.93,1.6,145,10490,5,11,44,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,340.12466,144.71533,190.91098,55.173855,25.29291,481.45972
401,,Ag,Ag,47,1.93,1.6,145,10490,5,11,44,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.12433,241.3363,235.98543,73.15456,26.240225,1526.1665
402,,Ag,Ag,47,1.93,1.6,145,10490,5,11,44,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,340.12466,186.609,187.10115,57.44874,26.240225,477.14453
403,,Ag,Ag,47,1.93,1.6,145,10490,5,11,44,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,39.767097,42.537678,22.102022,55.173855,27.741255,481.45972
404,,Ag,Ag,47,1.93,1.6,145,10490,5,11,44,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,41.62113,108.73902,47.577908,73.15456,28.688566,1526.1665
405,,Ag,Ag,47,1.93,1.6,145,10490,5,11,44,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,39.16249,53.0333,18.292166,57.44874,28.688566,477.14453
406,,Ag,Ag,47,1.93,1.6,145,10490,5,11,45,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,178.57202,100.772995,156.92993,70.237404,46.985535,481.45972
407,,Ag,Ag,47,1.93,1.6,145,10490,5,11,45,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,187.08849,157.14844,177.0146,75.70358,49.672523,1526.1665
408,,Ag,Ag,47,1.93,1.6,145,10490,5,11,45,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,178.57202,108.55739,158.5827,71.76852,50.723526,477.14453
409,,Ag,Ag,47,1.93,1.6,145,10490,5,11,45,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,340.12466,160.31099,241.11362,55.173855,25.29291,481.45972
410,,Ag,Ag,47,1.93,1.6,145,10490,5,11,45,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.12433,258.32745,283.78342,73.15456,26.240225,1526.1665
411,,Ag,Ag,47,1.93,1.6,145,10490,5,11,45,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,340.12466,202.20465,237.30379,57.44874,26.240225,477.14453
412,,Ag,Ag,47,1.93,1.6,145,10490,5,11,45,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,42.271202,64.225494,72.30469,55.173855,27.741255,481.45972
413,,Ag,Ag,47,1.93,1.6,145,10490,5,11,45,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,50.18305,131.66612,95.37587,73.15456,28.688566,1526.1665
414,,Ag,Ag,47,1.93,1.6,145,10490,5,11,45,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,41.666595,74.7211,68.49483,57.44874,28.688566,477.14453
415,,Ag,Ag,47,1.93,1.6,145,10490,5,11,46,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,178.57202,100.772995,156.92993,70.237404,46.985535,481.45972
416,,Ag,Ag,47,1.93,1.6,145,10490,5,11,46,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,187.08849,157.14844,177.0146,75.70358,49.672523,1526.1665
417,,Ag,Ag,47,1.93,1.6,145,10490,5,11,46,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,178.57202,108.55739,158.5827,71.76852,50.723526,477.14453
418,,Ag,Ag,47,1.93,1.6,145,10490,5,11,46,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,340.12466,160.31099,241.11362,55.173855,25.29291,481.45972
419,,Ag,Ag,47,1.93,1.6,145,10490,5,11,46,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.12433,258.32745,283.78342,73.15456,26.240225,1526.1665
420,,Ag,Ag,47,1.93,1.6,145,10490,5,11,46,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,340.12466,202.20465,237.30379,57.44874,26.240225,477.14453
421,,Ag,Ag,47,1.93,1.6,145,10490,5,11,46,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,42.271202,64.225494,72.30469,55.173855,27.741255,481.45972
422,,Ag,Ag,47,1.93,1.6,145,10490,5,11,46,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,50.18305,131.66612,95.37587,73.15456,28.688566,1526.1665
423,,Ag,Ag,47,1.93,1.6,145,10490,5,11,46,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,41.666595,74.7211,68.49483,57.44874,28.688566,477.14453
424,,Ag,Ag,47,1.93,1.6,145,10490,5,11,47,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,178.57202,65.625435,156.92993,70.237404,46.985535,481.45972
425,,Ag,Ag,47,1.93,1.6,145,10490,5,11,47,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,187.08849,126.52731,177.0146,75.70358,49.672523,1526.1665
426,,Ag,Ag,47,1.93,1.6,145,10490,5,11,47,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,178.57202,71.66526,158.5827,71.76852,50.723526,477.14453
427,,Ag,Ag,47,1.93,1.6,145,10490,5,11,47,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,340.12466,161.0213,241.11362,55.173855,25.29291,481.45972
428,,Ag,Ag,47,1.93,1.6,145,10490,5,11,47,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.12433,264.01004,283.78342,73.15456,26.240225,1526.1665
429,,Ag,Ag,47,1.93,1.6,145,10490,5,11,47,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,340.12466,201.52411,237.30379,57.44874,26.240225,477.14453
430,,Ag,Ag,47,1.93,1.6,145,10490,5,11,47,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,42.271202,52.57695,72.30469,55.173855,27.741255,481.45972
431,,Ag,Ag,47,1.93,1.6,145,10490,5,11,47,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,50.18305,124.544106,95.37587,73.15456,28.688566,1526.1665
432,,Ag,Ag,47,1.93,1.6,145,10490,5,11,47,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,41.666595,61.32804,68.49483,57.44874,28.688566,477.14453
433,,Ag,Ag,47,1.93,1.6,145,10490,5,11,48,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,122.488075,53.76409,117.21501,70.237404,46.985535,481.45972
434,,Ag,Ag,47,1.93,1.6,145,10490,5,11,48,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,131.00455,112.00415,133.15987,75.70358,49.672523,1526.1665
435,,Ag,Ag,47,1.93,1.6,145,10490,5,11,48,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,122.488075,58.716022,114.72802,71.76852,50.723526,477.14453
436,,Ag,Ag,47,1.93,1.6,145,10490,5,11,48,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,340.06073,164.36311,211.71805,55.173855,25.29291,481.45972
437,,Ag,Ag,47,1.93,1.6,145,10490,5,11,48,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.06036,265.50732,250.24805,73.15456,26.240225,1526.1665
438,,Ag,Ag,47,1.93,1.6,145,10490,5,11,48,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,340.06073,204.73819,203.76848,57.44874,26.240225,477.14453
439,,Ag,Ag,47,1.93,1.6,145,10490,5,11,48,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,32.583317,52.95294,35.77891,55.173855,27.741255,481.45972
440,,Ag,Ag,47,1.93,1.6,145,10490,5,11,48,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,40.90709,123.21842,54.710358,73.15456,28.688566,1526.1665
441,,Ag,Ag,47,1.93,1.6,145,10490,5,11,48,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,32.390636,61.57628,27.82931,57.44874,28.688566,477.14453
442,,Ag,Ag,47,1.93,1.6,145,10490,5,11,49,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,122.48867,53.76409,122.727196,70.237404,46.985535,481.45972
443,,Ag,Ag,47,1.93,1.6,145,10490,5,11,49,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,131.0051,112.19822,138.67207,75.70358,49.672523,1526.1665
444,,Ag,Ag,47,1.93,1.6,145,10490,5,11,49,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,122.48867,58.716022,120.240204,71.76852,50.723526,477.14453
445,,Ag,Ag,47,1.93,1.6,145,10490,5,11,49,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.09238,169.70404,222.08795,55.173855,25.29291,481.45972
446,,Ag,Ag,47,1.93,1.6,145,10490,5,11,49,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.09204,270.18738,260.61798,73.15456,26.240225,1526.1665
447,,Ag,Ag,47,1.93,1.6,145,10490,5,11,49,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.09238,210.07909,214.13841,57.44874,26.240225,477.14453
448,,Ag,Ag,47,1.93,1.6,145,10490,5,11,49,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,114.12214,67.7854,46.148846,55.173855,27.741255,481.45972
449,,Ag,Ag,47,1.93,1.6,145,10490,5,11,49,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,122.44591,136.69456,65.080284,73.15456,28.688566,1526.1665
450,,Ag,Ag,47,1.93,1.6,145,10490,5,11,49,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,113.92946,76.40868,38.199245,57.44874,28.688566,477.14453
451,,Ag,Ag,47,1.93,1.6,145,10490,5,11,50,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,122.48867,53.76409,122.727196,70.237404,46.985535,481.45972
452,,Ag,Ag,47,1.93,1.6,145,10490,5,11,50,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,131.0051,112.19822,138.67207,75.70358,49.672523,1526.1665
453,,Ag,Ag,47,1.93,1.6,145,10490,5,11,50,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,122.48867,58.716022,120.240204,71.76852,50.723526,477.14453
454,,Ag,Ag,47,1.93,1.6,145,10490,5,11,50,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.09238,169.70404,222.08795,55.173855,25.29291,481.45972
455,,Ag,Ag,47,1.93,1.6,145,10490,5,11,50,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.09204,270.18738,260.61798,73.15456,26.240225,1526.1665
456,,Ag,Ag,47,1.93,1.6,145,10490,5,11,50,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.09238,210.07909,214.13841,57.44874,26.240225,477.14453
457,,Ag,Ag,47,1.93,1.6,145,10490,5,11,50,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,114.12214,67.7854,46.148846,55.173855,27.741255,481.45972
458,,Ag,Ag,47,1.93,1.6,145,10490,5,11,50,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,122.44591,136.69456,65.080284,73.15456,28.688566,1526.1665
459,,Ag,Ag,47,1.93,1.6,145,10490,5,11,50,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,113.92946,76.40868,38.199245,57.44874,28.688566,477.14453
460,,Ag,Ag,47,1.93,1.6,145,10490,5,11,51,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,122.48867,53.76409,122.727196,70.237404,46.985535,481.45972
461,,Ag,Ag,47,1.93,1.6,145,10490,5,11,51,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,131.0051,112.19822,138.67207,75.70358,49.672523,1526.1665
462,,Ag,Ag,47,1.93,1.6,145,10490,5,11,51,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,122.48867,58.716022,120.240204,71.76852,50.723526,477.14453
463,,Ag,Ag,47,1.93,1.6,145,10490,5,11,51,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.09238,169.70404,222.08795,55.173855,25.29291,481.45972
464,,Ag,Ag,47,1.93,1.6,145,10490,5,11,51,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.09204,270.18738,260.61798,73.15456,26.240225,1526.1665
465,,Ag,Ag,47,1.93,1.6,145,10490,5,11,51,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.09238,210.07909,214.13841,57.44874,26.240225,477.14453
466,,Ag,Ag,47,1.93,1.6,145,10490,5,11,51,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,114.12214,67.7854,46.148846,55.173855,27.741255,481.45972
467,,Ag,Ag,47,1.93,1.6,145,10490,5,11,51,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,122.44591,136.69456,65.080284,73.15456,28.688566,1526.1665
468,,Ag,Ag,47,1.93,1.6,145,10490,5,11,51,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,113.92946,76.40868,38.199245,57.44874,28.688566,477.14453
469,,Ag,Ag,47,1.93,1.6,145,10490,5,11,52,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,122.04904,54.3816,129.21126,70.237404,46.985535,481.45972
470,,Ag,Ag,47,1.93,1.6,145,10490,5,11,52,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,130.56548,112.93237,145.15613,75.70358,49.672523,1526.1665
471,,Ag,Ag,47,1.93,1.6,145,10490,5,11,52,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,122.04904,59.196957,126.72431,71.76852,50.723526,477.14453
472,,Ag,Ag,47,1.93,1.6,145,10490,5,11,52,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.09238,171.15121,243.56255,55.173855,25.29291,481.45972
473,,Ag,Ag,47,1.93,1.6,145,10490,5,11,52,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.09204,271.71643,282.09274,73.15456,26.240225,1526.1665
474,,Ag,Ag,47,1.93,1.6,145,10490,5,11,52,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.09238,211.52628,235.61298,57.44874,26.240225,477.14453
475,,Ag,Ag,47,1.93,1.6,145,10490,5,11,52,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,111.88573,68.95358,67.62341,55.173855,27.741255,481.45972
476,,Ag,Ag,47,1.93,1.6,145,10490,5,11,52,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,120.209496,137.9794,86.55487,73.15456,28.688566,1526.1665
477,,Ag,Ag,47,1.93,1.6,145,10490,5,11,52,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,111.69305,77.4403,59.67383,57.44874,28.688566,477.14453
478,,Ag,Ag,47,1.93,1.6,145,10490,5,11,53,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,122.04904,54.3816,129.21126,70.237404,46.985535,481.45972
479,,Ag,Ag,47,1.93,1.6,145,10490,5,11,53,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,130.56548,112.93237,145.15613,75.70358,49.672523,1526.1665
480,,Ag,Ag,47,1.93,1.6,145,10490,5,11,53,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,122.04904,59.196957,126.72431,71.76852,50.723526,477.14453
481,,Ag,Ag,47,1.93,1.6,145,10490,5,11,53,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.09238,171.15121,243.56255,55.173855,25.29291,481.45972
482,,Ag,Ag,47,1.93,1.6,145,10490,5,11,53,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.09204,271.71643,282.09274,73.15456,26.240225,1526.1665
483,,Ag,Ag,47,1.93,1.6,145,10490,5,11,53,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.09238,211.52628,235.61298,57.44874,26.240225,477.14453
484,,Ag,Ag,47,1.93,1.6,145,10490,5,11,53,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,111.88573,68.95358,67.62341,55.173855,27.741255,481.45972
485,,Ag,Ag,47,1.93,1.6,145,10490,5,11,53,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,120.209496,137.9794,86.55487,73.15456,28.688566,1526.1665
486,,Ag,Ag,47,1.93,1.6,145,10490,5,11,53,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,111.69305,77.4403,59.67383,57.44874,28.688566,477.14453
487,,Ag,Ag,47,1.93,1.6,145,10490,5,11,54,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,122.04904,54.3816,129.21126,70.237404,46.985535,481.45972
